,viol_main,viol_win,utility
0,0,0.503469,96.32932133333337
1,0,0.503469,96.32932133333337
2,0,0.503469,96.32932133333337
3,0,0.503469,96.32932133333337
4,0,0.503469,96.32932133333337
5,0,0.503469,96.32932133333337
6,0,0.503469,96.32932133333337
7,0,0.503469,96.32932133333337
8,0,0.503469,96.32932133333337
9,0,0.503469,96.32932133333337
10,0,0.503469,96.32932133333337
11,0,0.503469,96.32932133333337
12,0,0.503469,96.32932133333337
13,0,0.503469,96.32932133333337
14,0,0.503469,96.32932133333337
15,0,0.503469,96.32932133333337
16,0,0.503469,96.32932133333337
17,0,0.503469,96.32932133333337
18,0,0.503469,96.32932133333337
19,0,0.503469,96.32932133333337
20,0,0.503469,96.32932133333337
21,0,0.503469,96.32932133333337
22,0,0.503469,96.32932133333337
23,0,0.503469,96.32932133333337
24,0,0.503469,96.32932133333337
25,0,0.503469,96.32932133333337
26,0,0.503469,96.32932133333337
27,0,0.503469,96.32932133333337
28,0,0.503469,96.32932133333337
29,0,0.503469,96.32932133333337
30,0,0.503469,96.32932133333337
31,0,0.503469,96.32932133333337
32,0,0.503469,96.32932133333337
33,0,0.503469,96.32932133333337
34,0,0.503469,96.32932133333337
35,0,0.503469,96.32932133333337
36,0,0.503469,96.32932133333337
37,0,0.503469,96.32932133333337
38,0,0.503469,96.32932133333337
39,0,0.503469,96.32932133333337
40,0,0.503469,96.32932133333337
41,0,0.503469,96.32932133333337
42,0,0.503469,96.32932133333337
43,0,0.503469,96.32932133333337
44,0,0.503469,96.32932133333337
45,0,0.503469,96.32932133333337
46,0,0.503469,96.32932133333337
47,0,0.503469,96.32932133333337
48,0,0.503469,96.32932133333337
49,0,0.503469,96.32932133333337
50,0,0.503469,96.32932133333337
51,0,0.503469,96.32932133333337
52,0,0.503469,96.32932133333337
53,0,0.503469,96.32932133333337
54,0,0.503469,96.32932133333337
55,0,0.503469,96.32932133333337
56,0,0.503469,96.32932133333337
57,0,0.503469,96.32932133333337
58,0,0.503469,96.32932133333337
59,0,0.503469,96.32932133333337
60,0,0.503469,96.32932133333337
61,0,0.503469,96.32932133333337
62,0,0.503469,96.32932133333337
63,0,0.503469,96.32932133333337
64,0,0.503469,96.32932133333337
65,0,0.503469,96.32932133333337
66,0,0.503469,96.32932133333337
67,0,0.503469,96.32932133333337
68,0,0.503469,96.32932133333337
69,0,0.503469,96.32932133333337
70,0,0.503469,96.32932133333337
71,0,0.503469,96.32932133333337
72,0,0.503469,96.32932133333337
73,0,0.503469,96.32932133333337
74,0,0.503469,96.32932133333337
75,0,0.503469,96.32932133333337
76,0,0.503469,96.32932133333337
77,0,0.503469,96.32932133333337
78,0,0.503469,96.32932133333337
79,0,0.503469,96.32932133333337
80,0,0.503469,96.32932133333337
81,0,0.503469,96.32932133333337
82,0,0.503469,96.32932133333337
83,0,0.503469,96.32932133333337
84,0,0.503469,96.32932133333337
85,0,0.503469,96.32932133333337
86,0,0.503469,96.32932133333337
87,0,0.503469,96.32932133333337
88,0,0.503469,96.32932133333337
89,0,0.503469,96.32932133333337
90,0,0.503469,96.32932133333337
91,0,0.503469,96.32932133333337
92,0,0.503469,96.32932133333337
93,0,0.503469,96.32932133333337
94,0,0.503469,96.32932133333337
95,0,0.503469,96.32932133333337
96,0,0.503469,96.32932133333337
97,0,0.503469,96.32932133333337
98,0,0.503469,96.32932133333337
99,0,0.503469,96.32932133333337
100,0,0.503469,96.32932133333337
101,0,0.503469,96.32932133333337
102,0,0.503469,96.32932133333337
103,0,0.503469,96.32932133333337
104,0,0.503469,96.32932133333337
105,0,0.503469,96.32932133333337
106,0,0.503469,96.32932133333337
107,0,0.503469,96.32932133333337
108,0,0.503469,96.32932133333337
109,0,0.503469,96.32932133333337
110,0,0.503469,96.32932133333337
111,0,0.503469,96.32932133333337
112,0,0.503469,96.32932133333337
113,0,0.503469,96.32932133333337
114,0,0.503469,96.32932133333337
115,0,0.503469,96.32932133333337
116,0,0.503469,96.32932133333337
117,0,0.503469,96.32932133333337
118,0,0.503469,96.32932133333337
119,0,0.503469,96.32932133333337
120,0,0.503469,96.32932133333337
121,0,0.503469,96.32932133333337
122,0,0.503469,96.32932133333337
123,0,0.503469,96.32932133333337
124,0,0.503469,96.32932133333337
125,0,0.503469,96.32932133333337
126,0,0.503469,96.32932133333337
127,0,0.503469,96.32932133333337
128,0,0.503469,96.32932133333337
129,0,0.503469,96.32932133333337
130,0,0.503469,96.32932133333337
131,0,0.503469,96.32932133333337
132,0,0.503469,96.32932133333337
133,0,0.503469,96.32932133333337
134,0,0.503469,96.32932133333337
135,0,0.503469,96.32932133333337
136,0,0.503469,96.32932133333337
137,0,0.503469,96.32932133333337
138,0,0.503469,96.32932133333337
139,0,0.503469,96.32932133333337
140,0,0.503469,96.32932133333337
141,0,0.503469,96.32932133333337
142,0,0.503469,96.32932133333337
143,0,0.503469,96.32932133333337
